swab_id,individual,InitialStage,Temperature, avg_ct_score, avg_ge_score,ZE, date_collected,day, species, lifestage, gosner_stage, weight, svl, sex, notes, frog_condition, total_wt, bag_wt, part_swabbed, source_location, live_zsp_count (zsp/ml), sample_type, zsp_count_notes, container, life_stage, 
TExpF26_2_Apr5,F26_2,adult,26,29.2146,58.5446,4683.568, 04/05/2009,20, Rana sierrae, adult,46,,, M,,,,, L,,,,,,,
TExpF26_2_Apr8,F26_2,adult,26,30.2114,17.5811,1406.488, 04/08/2009,23, Rana sierrae, adult,46,,, M,,,,, L,,,,,,,
TExpF26_2_Apr11,F26_2,adult,26,34.0229,3.4324,274.592, 04/11/2009,26, Rana sierrae, adult,46,,, M,,,,, L,,,,,,,
TExpF26_2_Apr14,F26_2,adult,26,39.523,0.111,8.88, 04/14/2009,29, Rana sierrae, adult,46,9.4,41.8, M,, HEALTHY,12.1,2.7, L,,,,,,,
TExpF26_2_Apr17,F26_2,adult,26,40.6904,0.0331,2.648, 04/17/2009,32, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_2_Apr20,F26_2,adult,26,41.3667,0.0214,1.712, 04/20/2009,35, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_2_Apr23,F26_2,adult,26,0,0,0, 04/23/2009,38, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_2_Apr26,F26_2,adult,26,0,0,0, 04/26/2009,41, Rana sierrae, adult,46,9,40.2, M,, HEALTHY,14.5,5.5, L,,,,,,,
TExpF26_2_Apr29,F26_2,adult,26,40.8578,0.0162,1.296, 04/29/2009,44, Rana sierrae, adult,46,,, M, LOTS OF SLOUGHED SKIN, HEALTHY,,, L,,,,,,,
TExpF26_2_May2,F26_2,adult,26,41.327,0.0121,0.968, 05/02/2009,47, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_2_May5,F26_2,adult,26,0,0,0, 05/05/2009,50, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_2_May8,F26_2,adult,26,0,0,0, 05/08/2009,53, Rana sierrae, adult,46,7.3,, M,, HEALTHY,9.1,1.8, L,,,,,,,
TExpF26_2_May11,F26_2,adult,26,0,0,0, 05/11/2009,56, Rana sierrae, adult,46,,40.8, M,, HEALTHY,,, L,,,,,,,
TExpF26_2_May14,F26_2,adult,26,0,0,0, 05/14/2009,59, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_2_May17,F26_2,adult,26,0,0,0, 05/17/2009,62, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_May20,F26_2,adult,26,,,dead, 05/20/2009,65, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_May23,F26_2,adult,26,,,dead, 05/23/2009,68, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_May26,F26_2,adult,26,,,dead, 05/26/2009,71, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_May29,F26_2,adult,26,,,dead, 05/29/2009,74, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jun1,F26_2,adult,26,,,dead, 06/01/2009,77, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jun4,F26_2,adult,26,,,dead, 06/04/2009,80, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jun7,F26_2,adult,26,,,dead, 06/07/2009,83, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jun10,F26_2,adult,26,,,dead, 06/10/2009,86, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jun13,F26_2,adult,26,,,dead, 06/13/2009,89, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jun16,F26_2,adult,26,,,dead, 06/16/2009,92, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jun19,F26_2,adult,26,,,dead, 06/19/2009,95, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jun22,F26_2,adult,26,,,dead, 06/22/2009,98, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jun25,F26_2,adult,26,,,dead, 06/25/2009,101, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jun28,F26_2,adult,26,,,dead, 06/28/2009,104, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jul1,F26_2,adult,26,,,dead, 07/01/2009,107, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jul4,F26_2,adult,26,,,dead, 07/04/2009,110, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jul7,F26_2,adult,26,,,dead, 07/07/2009,113, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jul10,F26_2,adult,26,,,dead, 07/10/2009,116, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_2_Jul13,F26_2,adult,26,,,dead, 07/13/2009,119, Rana sierrae, adult,,,, M, DEAD 5/16/09,,,,,,,,,,,
TExpF26_3_Mar16,F26_3,adult,26,0,0,0, 03/16/2009,0, Rana sierrae, adult,46,21.9,58.8, M,, HEALTHY,24.8,2.9, L,,,,,,,
TExpF26_3_Mar24,F26_3,adult,26,0,0,0, 03/24/2009,8, Rana sierrae, adult,46,,, M,,,,, L,,,,,,,
TExpF26_3_Mar27,F26_3,adult,26,38.8124,0.1016,8.128, 03/27/2009,11, Rana sierrae, adult,46,,, M,,,,, L,,,,,,,
TExpF26_3_Mar30,F26_3,adult,26,31.5014,1.2824,102.592, 03/30/2009,14, Rana sierrae, adult,46,,, M, TOE DEFORMITY OR EXTRA TOES,,,, L,,,,,,,
TExpF26_3_Apr2,F26_3,adult,26,30.2638,2.649,211.92, 04/02/2009,17, Rana sierrae, adult,46,20.3,56, M,, HEALTHY,23.1,2.8, L,,,,,,,
TExpF26_3_Apr5,F26_3,adult,26,30.3039,27.8661,2229.288, 04/05/2009,20, Rana sierrae, adult,46,,, M,,,,, L,,,,,,,
TExpF26_3_Apr8,F26_3,adult,26,31.5127,7.3639,589.112, 04/08/2009,23, Rana sierrae, adult,46,,, M,,,,, L,,,,,,,
TExpF26_3_Apr11,F26_3,adult,26,32.7332,7.6741,613.928, 04/11/2009,26, Rana sierrae, adult,46,,, M,,,,, L,,,,,,,
TExpF26_3_Apr14,F26_3,adult,26,34.3883,2.7328,218.624, 04/14/2009,29, Rana sierrae, adult,46,18.4,54, M,, HEALTHY,21.3,2.9, L,,,,,,,
TExpF26_3_Apr17,F26_3,adult,26,38.4341,0.1416,11.328, 04/17/2009,32, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_3_Apr20,F26_3,adult,26,38.1551,0.1695,13.56, 04/20/2009,35, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_3_Apr23,F26_3,adult,26,38.5273,0.2066,16.528, 04/23/2009,38, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_3_Apr26,F26_3,adult,26,38.8833,0.0886,7.088, 04/26/2009,41, Rana sierrae, adult,46,18.4,49.9, M,, HEALTHY,23.9,5.5, L,,,,,,,
TExpF26_3_Apr29,F26_3,adult,26,41.2341,0.0128,1.024, 04/29/2009,44, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_3_May2,F26_3,adult,26,0,0,0, 05/02/2009,47, Rana sierrae, adult,46,,, M, PINK ON DORSAL RIDGES AND FEET, HEALTHY,,, L,,,,,,,
TExpF26_3_May5,F26_3,adult,26,0,0,0, 05/05/2009,50, Rana sierrae, adult,46,,, M, FOUND DEAD IN CAGE, HEALTHY,,, L,,,,,,,
TExpF26_3_May8,F26_3,adult,26,,,dead, 05/08/2009,53, Rana sierrae, adult,,,, M, DEAD 5/5/09,,,,,,,,,,,
TExpF26_3_May11,F26_3,adult,26,,,dead, 05/11/2009,56, Rana sierrae, adult,46,,, M, DEAD 5/8/09,,,, L,,,,,,,
TExpF26_3_May14,F26_3,adult,26,,,dead, 05/14/2009,59, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_May17,F26_3,adult,26,,,dead, 05/17/2009,62, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_May20,F26_3,adult,26,,,dead, 05/20/2009,65, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_May23,F26_3,adult,26,,,dead, 05/23/2009,68, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_May26,F26_3,adult,26,,,dead, 05/26/2009,71, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_May29,F26_3,adult,26,,,dead, 05/29/2009,74, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jun1,F26_3,adult,26,,,dead, 06/01/2009,77, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jun4,F26_3,adult,26,,,dead, 06/04/2009,80, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jun7,F26_3,adult,26,,,dead, 06/07/2009,83, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jun10,F26_3,adult,26,,,dead, 06/10/2009,86, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jun13,F26_3,adult,26,,,dead, 06/13/2009,89, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jun16,F26_3,adult,26,,,dead, 06/16/2009,92, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jun19,F26_3,adult,26,,,dead, 06/19/2009,95, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jun22,F26_3,adult,26,,,dead, 06/22/2009,98, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jun25,F26_3,adult,26,,,dead, 06/25/2009,101, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jun28,F26_3,adult,26,,,dead, 06/28/2009,104, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jul1,F26_3,adult,26,,,dead, 07/01/2009,107, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jul4,F26_3,adult,26,,,dead, 07/04/2009,110, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jul7,F26_3,adult,26,,,dead, 07/07/2009,113, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jul10,F26_3,adult,26,,,dead, 07/10/2009,116, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_3_Jul13,F26_3,adult,26,,,dead, 07/13/2009,119, Rana sierrae, adult,,,, M, DEAD 5/8/09,,,,,,,,,,,
TExpF26_4_Mar16,F26_4,adult,26,0,0,0, 03/16/2009,0, Rana sierrae, adult,46,18.8,52, F,, HEALTHY,21.7,2.9, L,,,,,,,
TExpF26_4_Mar24,F26_4,adult,26,0,0,0, 03/24/2009,8, Rana sierrae, adult,46,,, F,,,,, L,,,,,,,
TExpF26_4_Mar27,F26_4,adult,26,0,0,0, 03/27/2009,11, Rana sierrae, adult,46,,, F,,,,, L,,,,,,,
TExpF26_4_Mar30,F26_4,adult,26,36.6458,0.0629,5.032, 03/30/2009,14, Rana sierrae, adult,46,,, F, TOE DEFORMITY OR EXTRA TOES,,,, L,,,,,,,
TExpF26_4_Apr2,F26_4,adult,26,33.3238,0.4407,35.256, 04/02/2009,17, Rana sierrae, adult,46,18.2,52.6, F,, HEALTHY,20.9,2.7, L,,,,,,,
TExpF26_4_Apr5,F26_4,adult,26,0,0,0, 04/05/2009,20, Rana sierrae, adult,46,,, F,,,,, L,,,,,,,
TExpF26_4_Apr8,F26_4,adult,26,38.9174,0.0521,4.168, 04/08/2009,23, Rana sierrae, adult,46,,, F,,,,, L,,,,,,,
TExpF26_4_Apr11,F26_4,adult,26,0,0,0, 04/11/2009,26, Rana sierrae, adult,46,,, F,,,,, L,,,,,,,
TExpF26_4_Apr14,F26_4,adult,26,42.495,0.0174,1.392, 04/14/2009,29, Rana sierrae, adult,46,18.8,48.7, F,, HEALTHY,21.7,2.9, L,,,,,,,
TExpF26_4_Apr17,F26_4,adult,26,41.5044,0.0196,1.568, 04/17/2009,32, Rana sierrae, adult,46,,, F,, HEALTHY,,, L,,,,,,,
TExpF26_4_Apr20,F26_4,adult,26,38.585,0.1285,10.28, 04/20/2009,35, Rana sierrae, adult,46,,, F,, HEALTHY,,, L,,,,,,,
TExpF26_4_Apr23,F26_4,adult,26,35.2561,0.9993,79.944, 04/23/2009,38, Rana sierrae, adult,46,,, F,, HEALTHY,,, L,,,,,,,
TExpF26_4_Apr26,F26_4,adult,26,31.7419,10.4465,835.72, 04/26/2009,41, Rana sierrae, adult,46,19.4,48.5, F,, HEALTHY,22.4,3, L,,,,,,,
TExpF26_4_Apr29,F26_4,adult,26,28.6336,33.2121,2656.968, 04/29/2009,44, Rana sierrae, adult,46,,, F, COLORING V STRANGE (PALE) LOSING WT, MORIBUND,,, L,,,,,,,
TExpF26_4_May2,F26_4,adult,26,26.4271,131.5766,10526.128, 05/02/2009,47, Rana sierrae, adult,46,,, F,, HEALTHY,,, L,,,,,,,
TExpF26_4_May5,F26_4,adult,26,21.3557,705.1531,56412.248, 05/05/2009,50, Rana sierrae, adult,46,,, F,, MORIBUND,,, L,,,,,,,
TExpF26_4_May8,F26_4,adult,26,33.2252,0.2555,20.44, 05/08/2009,53, Rana sierrae, adult,46,14.6,, F,, MORIBUND,16.2,1.6, L,,,,,,,
TExpF26_4_May11,F26_4,adult,26,28.9566,35.4054,2832.432, 05/11/2009,56, Rana sierrae, adult,46,,, F, FOUND DEAD IN CAGE,,,, L,,,,,,,
TExpF26_4_May14,F26_4,adult,26,,,dead, 05/14/2009,59, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_May17,F26_4,adult,26,,,dead, 05/17/2009,62, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_May20,F26_4,adult,26,,,dead, 05/20/2009,65, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_May23,F26_4,adult,26,,,dead, 05/23/2009,68, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_May26,F26_4,adult,26,,,dead, 05/26/2009,71, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_May29,F26_4,adult,26,,,dead, 05/29/2009,74, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jun1,F26_4,adult,26,,,dead, 06/01/2009,77, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jun4,F26_4,adult,26,,,dead, 06/04/2009,80, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jun7,F26_4,adult,26,,,dead, 06/07/2009,83, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jun10,F26_4,adult,26,,,dead, 06/10/2009,86, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jun13,F26_4,adult,26,,,dead, 06/13/2009,89, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jun16,F26_4,adult,26,,,dead, 06/16/2009,92, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jun19,F26_4,adult,26,,,dead, 06/19/2009,95, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jun22,F26_4,adult,26,,,dead, 06/22/2009,98, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jun25,F26_4,adult,26,,,dead, 06/25/2009,101, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jun28,F26_4,adult,26,,,dead, 06/28/2009,104, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jul1,F26_4,adult,26,,,dead, 07/01/2009,107, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jul4,F26_4,adult,26,,,dead, 07/04/2009,110, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jul7,F26_4,adult,26,,,dead, 07/07/2009,113, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jul10,F26_4,adult,26,,,dead, 07/10/2009,116, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_4_Jul13,F26_4,adult,26,,,dead, 07/13/2009,119, Rana sierrae, adult,,,, F, DEAD 5/11/09,,,,,,,,,,,
TExpF26_5_Mar16,F26_5,adult,26,0,0,0, 03/16/2009,0, Rana sierrae, adult,46,22.5,57.3, M,, HEALTHY,25.4,2.9, L,,,,,,,
TExpF26_5_Mar24,F26_5,adult,26,0,0,0, 03/24/2009,8, Rana sierrae, adult,46,,, M,,,,, L,,,,,,,
TExpF26_5_Mar27,F26_5,adult,26,42.6403,0.0083,0.664, 03/27/2009,11, Rana sierrae, adult,46,,, M,,,,, L,,,,,,,
TExpF26_5_Mar30,F26_5,adult,26,0,0,0, 03/30/2009,14, Rana sierrae, adult,46,,, M, TOE DEFORMITY OR EXTRA TOES,,,, L,,,,,,,
TExpF26_5_Apr2,F26_5,adult,26,35.637,0.1136,9.088, 04/02/2009,17, Rana sierrae, adult,46,22.2,58.1, M,, HEALTHY,25,2.8, L,,,,,,,
TExpF26_5_Apr5,F26_5,adult,26,36.2516,0.4837,38.696, 04/05/2009,20, Rana sierrae, adult,46,,, M,,,,, L,,,,,,,
TExpF26_5_Apr8,F26_5,adult,26,32.0595,5.1084,408.672, 04/08/2009,23, Rana sierrae, adult,46,,, M,,,,, L,,,,,,,
TExpF26_5_Apr11,F26_5,adult,26,32.1779,10.8506,868.048, 04/11/2009,26, Rana sierrae, adult,46,,, M,,,,, L,,,,,,,
TExpF26_5_Apr14,F26_5,adult,26,32.0706,11.6022,928.176, 04/14/2009,29, Rana sierrae, adult,46,24.6,51, M,, HEALTHY,26.3,1.7, L,,,,,,,
TExpF26_5_Apr17,F26_5,adult,26,32.0651,8.5525,684.2, 04/17/2009,32, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_5_Apr20,F26_5,adult,26,31.7456,10.5056,840.448, 04/20/2009,35, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_5_Apr23,F26_5,adult,26,38.2343,0.1367,10.936, 04/23/2009,38, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_5_Apr26,F26_5,adult,26,39.5084,0.0584,4.672, 04/26/2009,41, Rana sierrae, adult,46,25.3,53.8, M,, HEALTHY,28.2,2.9, L,,,,,,,
TExpF26_5_Apr29,F26_5,adult,26,36.8226,0.2006,16.048, 04/29/2009,44, Rana sierrae, adult,46,,, M, VERY HEAVY SEEMS TO BE FULL OF FLUID JIGGLY. UNDERSIDE PINK, HEALTHY,,, L,,,,,,,
TExpF26_5_May2,F26_5,adult,26,0,0,0, 05/02/2009,47, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_5_May5,F26_5,adult,26,0,0,0, 05/05/2009,50, Rana sierrae, adult,46,,, M,, HEALTHY,,, L,,,,,,,
TExpF26_5_May8,F26_5,adult,26,,,dead, 05/08/2009,53, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_May11,F26_5,adult,26,,,dead, 05/11/2009,56, Rana sierrae, adult,46,,, M, DEAD 5/6/09,,,, L,,,,,,,
TExpF26_5_May14,F26_5,adult,26,,,dead, 05/14/2009,59, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_May17,F26_5,adult,26,,,dead, 05/17/2009,62, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_May20,F26_5,adult,26,,,dead, 05/20/2009,65, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_May23,F26_5,adult,26,,,dead, 05/23/2009,68, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_May26,F26_5,adult,26,,,dead, 05/26/2009,71, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_May29,F26_5,adult,26,,,dead, 05/29/2009,74, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jun1,F26_5,adult,26,,,dead, 06/01/2009,77, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jun4,F26_5,adult,26,,,dead, 06/04/2009,80, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jun7,F26_5,adult,26,,,dead, 06/07/2009,83, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jun10,F26_5,adult,26,,,dead, 06/10/2009,86, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jun13,F26_5,adult,26,,,dead, 06/13/2009,89, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jun16,F26_5,adult,26,,,dead, 06/16/2009,92, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jun19,F26_5,adult,26,,,dead, 06/19/2009,95, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jun22,F26_5,adult,26,,,dead, 06/22/2009,98, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jun25,F26_5,adult,26,,,dead, 06/25/2009,101, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jun28,F26_5,adult,26,,,dead, 06/28/2009,104, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jul1,F26_5,adult,26,,,dead, 07/01/2009,107, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jul4,F26_5,adult,26,,,dead, 07/04/2009,110, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jul7,F26_5,adult,26,,,dead, 07/07/2009,113, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jul10,F26_5,adult,26,,,dead, 07/10/2009,116, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpF26_5_Jul13,F26_5,adult,26,,,dead, 07/13/2009,119, Rana sierrae, adult,,,, M, DEAD 5/6/09,,,,,,,,,,,
TExpC4_1_Mar24,C4_1,culture,4,37.8953,0.1851,14.808, 03/24/2009,8, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, no movement,,,
TExpC4_1_Mar27,C4_1,culture,4,36.9478,0.3438,27.504, 03/27/2009,11, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  -,,,
TExpC4_1_Mar30,C4_1,culture,4,33.9543,0.3045,24.36, 03/30/2009,14, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC4_1_Apr8,C4_1,culture,4,34.6458,0.906,72.48, 04/08/2009,23, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC4_1_Apr11,C4_1,culture,4,34.2309,1.1958,95.664, 04/11/2009,26, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC4_1_Apr14,C4_1,culture,4,35.8654,0.6508,52.064, 04/14/2009,29, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC4_1_Apr17,C4_1,culture,4,35.106,1.0961,87.688, 04/17/2009,32, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, empty sporangia/dead zsps; no movement,,,
TExpC4_1_Apr20,C4_1,culture,4,36.2684,0.4935,39.48, 04/20/2009,35, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC4_1_Apr23,C4_1,culture,4,35.843,0.6752,54.016, 04/23/2009,38, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  -,,,
TExpC4_1_Apr26,C4_1,culture,4,35.0112,1.1768,94.144, 04/26/2009,41, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, field mostly clear w/ some cell debris,,,
TExpC4_1_Apr29,C4_1,culture,4,36.4772,0.2728,21.824, 04/29/2009,44, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC4_1_May2,C4_1,culture,4,33.9484,1.4008,112.064, 05/02/2009,47, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, very few dead zsps; some debris,,,
TExpC4_1_May5,C4_1,culture,4,38.1973,0.0896,7.168, 05/05/2009,50, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  - ,,,
TExpC4_1_May8,C4_1,culture,4,35.4049,0.5459,43.672, 05/08/2009,53, Bd,,,,,,,,,,, 60 Lake,0, liquid culture,  -,,,
TExpC4_1_May11,C4_1,culture,4,36.0293,0.3645,29.16, 05/11/2009,56, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, very few cells one sporangium,,,
TExpC4_1_May14,C4_1,culture,4,37.1963,0.2907,23.256, 05/14/2009,59, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, sporangia/zsps present (not moving),,,
TExpC4_1_May17,C4_1,culture,4,35.9996,0.6652,53.216, 05/17/2009,62, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few zsps no debris,,,
TExpC4_1_May20,C4_1,culture,4,35.7579,0.7863,62.904, 05/20/2009,65, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, very few non-moving cells couple sporangia,,,
TExpC4_1_Jun1,C4_1,culture,4,35.9851,0.9207,73.656, 06/01/2009,77, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, moderate amount of zsps no debris,,,
TExpC4_1_Jun4,C4_1,culture,4,36.4236,0.5989,47.912, 06/04/2009,80, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, few spores some sporangia little debris,,,
TexpC4_1_Jun7,C4_1,culture,4,32.3239,0.7184,57.472, 06/07/2009,83, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, some zsps some debris,,,
TexpC4_1_Jun10,C4_1,culture,4,32.5799,0.6076,48.608, 06/10/2009,86, Bd,,,,,,,,,,, 60 Lake,0, liquid culture, very few zsps no debris,,,
